109.820, 129.488, 0.034, 49.464 False
109.819, 129.488, 0.034, 49.564 False
109.816, 129.488, 0.032, 49.586 False
109.815, 129.488, 0.031, 49.812 False
109.812, 129.488, 0.027, 49.834 False
109.812, 129.488, 0.020, 49.926 False
109.811, 129.489, 0.016, 49.949 False
109.810, 129.489, 0.009, 50.039 False
109.809, 129.490, -0.006, 50.061 False
109.808, 129.490, -0.005, 50.129 False
109.808, 129.490, 0.012, 50.150 False
109.808, 129.490, 0.014, 50.218 False
109.806, 129.491, 0.017, 50.237 False
109.806, 129.491, 0.018, 50.306 False
109.805, 129.491, 0.020, 50.327 False
109.804, 129.491, 0.021, 50.395 False
109.803, 129.491, 0.020, 50.414 False
109.802, 129.491, 0.020, 50.481 False
109.801, 129.491, 0.019, 50.502 False
109.801, 129.491, 0.019, 50.574 False
109.799, 129.491, 0.017, 50.595 False
109.800, 129.491, 0.009, 50.663 False
109.800, 129.491, -0.006, 50.682 False
109.800, 129.491, -0.004, 50.748 False
109.799, 129.491, 0.008, 50.767 False
109.799, 129.491, 0.010, 50.961 False
109.798, 129.491, 0.013, 50.982 False
109.797, 129.490, 0.013, 51.050 False
109.796, 129.490, 0.014, 51.071 False
109.796, 129.490, 0.014, 51.147 False
109.795, 129.490, 0.012, 51.170 False
109.795, 129.490, 0.011, 51.247 False
109.794, 129.490, 0.011, 51.270 False
109.794, 129.490, 0.011, 51.346 False
109.793, 129.490, 0.012, 51.368 False
109.793, 129.490, 0.014, 51.444 False
109.792, 129.491, 0.013, 51.466 False
109.791, 129.491, 0.015, 51.542 False
109.790, 129.492, 0.020, 51.567 False
109.789, 129.492, 0.022, 51.669 False
109.787, 129.493, 0.028, 51.697 False
109.786, 129.493, 0.031, 51.772 False
109.783, 129.493, 0.037, 51.796 False
109.782, 129.493, 0.054, 51.871 False
109.773, 129.492, 0.114, 51.895 False
109.769, 129.491, 0.189, 52.103 False
109.746, 129.484, 0.244, 52.130 False
109.738, 129.481, 0.294, 52.227 False
109.708, 129.472, 0.326, 52.251 False
109.699, 129.471, 0.363, 52.331 False
109.668, 129.470, 0.394, 52.353 False
109.658, 129.470, 0.458, 52.432 False
109.615, 129.476, 0.535, 52.454 False
109.603, 129.479, 0.556, 52.534 False
109.559, 129.490, 0.532, 52.556 False
109.547, 129.494, 0.583, 52.636 False
109.498, 129.504, 0.615, 52.660 False
109.482, 129.505, 0.672, 52.738 False
109.424, 129.502, 0.744, 52.761 False
109.407, 129.500, 0.765, 52.840 False
109.348, 129.490, 0.753, 52.863 False
109.330, 129.485, 0.803, 52.942 False
109.266, 129.476, 0.812, 52.965 False
109.247, 129.475, 0.851, 53.045 False
109.179, 129.479, 0.849, 53.068 False
109.159, 129.481, 0.892, 53.277 False
109.070, 129.499, 0.876, 53.305 False
109.046, 129.507, 0.903, 53.399 False
108.955, 129.536, 1.001, 53.430 False
108.924, 129.547, 1.032, 53.525 False
108.819, 129.578, 1.156, 53.556 False
108.783, 129.590, 1.181, 53.656 False
108.662, 129.626, 1.266, 53.689 False
108.622, 129.639, 1.284, 53.786 False
108.494, 129.677, 1.391, 53.820 False
108.446, 129.693, 1.463, 53.913 False
108.308, 129.734, 1.539, 53.942 False
108.265, 129.748, 1.542, 54.039 False
108.119, 129.793, 1.573, 54.069 False
108.074, 129.808, 1.586, 54.162 False
107.928, 129.855, 1.657, 54.191 False
107.882, 129.872, 1.676, 54.414 False
107.719, 129.926, 1.726, 54.452 False
107.655, 129.949, 1.771, 54.602 False
107.481, 130.008, 1.845, 54.639 False
107.415, 130.031, 1.872, 54.735 False
107.242, 130.093, 1.920, 54.772 False
107.174, 130.118, 1.941, 54.903 False
106.988, 130.186, 1.988, 54.940 False
106.920, 130.213, 2.008, 55.070 False
106.727, 130.285, 2.066, 55.107 False
106.655, 130.314, 2.087, 55.195 False
106.480, 130.381, 2.141, 55.224 False
106.422, 130.404, 2.151, 55.311 False
106.246, 130.473, 2.190, 55.341 False
106.185, 130.498, 2.202, 55.558 False
105.977, 130.580, 2.251, 55.586 False
105.918, 130.602, 2.268, 55.705 False
105.700, 130.676, 2.317, 55.739 False
105.626, 130.700, 2.327, 55.845 False
105.402, 130.770, 2.352, 55.877 False
105.331, 130.792, 2.360, 55.973 False
105.115, 130.862, 2.384, 56.006 False
105.040, 130.885, 2.389, 56.107 False
104.812, 130.959, 2.409, 56.140 False
104.737, 130.981, 2.412, 56.235 False
104.517, 131.047, 2.429, 56.266 False
104.445, 131.068, 2.433, 56.362 False
104.220, 131.132, 2.447, 56.393 False
104.146, 131.152, 2.450, 56.487 False
103.923, 131.214, 2.460, 56.517 False
103.851, 131.233, 2.462, 56.737 False
103.612, 131.295, 2.472, 56.766 False
103.542, 131.312, 2.473, 56.878 False
103.301, 131.372, 2.481, 56.910 False
103.225, 131.390, 2.481, 57.011 False
102.982, 131.446, 2.488, 57.039 False
102.913, 131.460, 2.485, 57.146 False
102.669, 131.510, 2.493, 57.180 False
102.585, 131.526, 2.491, 57.282 False
102.339, 131.573, 2.499, 57.315 False
102.257, 131.587, 2.496, 57.416 False
102.010, 131.627, 2.499, 57.451 False
101.924, 131.640, 2.498, 57.553 False
101.676, 131.675, 2.504, 57.585 False
101.596, 131.685, 2.499, 57.686 False
101.347, 131.715, 2.505, 57.717 False
101.269, 131.723, 2.501, 57.945 False
101.019, 131.748, 2.505, 57.977 False
100.940, 131.754, 2.499, 58.096 False
100.690, 131.773, 2.505, 58.127 False
100.611, 131.778, 2.500, 58.225 False
100.365, 131.791, 2.507, 58.257 False
100.285, 131.794, 2.502, 58.355 False
100.040, 131.802, 2.508, 58.386 False
99.962, 131.803, 2.502, 58.483 False
99.717, 131.803, 2.505, 58.512 False
99.644, 131.802, 2.507, 58.621 False
99.392, 131.802, 2.513, 58.657 False
99.302, 131.800, 2.507, 58.769 False
99.051, 131.795, 2.510, 58.805 False
98.959, 131.791, 2.504, 58.913 False
98.708, 131.780, 2.510, 59.078 False
98.458, 131.760, 2.501, 59.188 False
98.206, 131.750, 2.517, 59.223 False
98.118, 131.744, 2.509, 59.329 False
97.869, 131.718, 2.496, 59.361 False
97.789, 131.708, 2.493, 59.464 False
97.540, 131.677, 2.510, 59.497 False
97.459, 131.665, 2.502, 59.602 False
97.210, 131.628, 2.505, 59.637 False
97.125, 131.613, 2.498, 59.741 False
96.878, 131.567, 2.504, 59.773 False
96.799, 131.550, 2.495, 59.880 False
96.553, 131.497, 2.506, 59.912 False
96.475, 131.477, 2.497, 60.013 False
96.231, 131.417, 2.504, 60.052 False
96.136, 131.390, 2.496, 60.289 False
95.893, 131.323, 2.508, 60.320 False
95.818, 131.299, 2.494, 60.435 False
95.589, 131.204, 2.396, 60.481 False
95.491, 131.149, 2.336, 60.608 False
95.279, 131.021, 2.432, 60.642 False
95.209, 130.973, 2.431, 60.748 False
95.002, 130.823, 2.474, 60.781 False
94.936, 130.770, 2.445, 60.887 False
94.748, 130.600, 2.430, 60.920 False
94.688, 130.540, 2.423, 61.020 False
94.514, 130.353, 2.476, 61.054 False
94.457, 130.285, 2.451, 61.151 False
94.300, 130.087, 2.484, 61.182 False
94.253, 130.021, 2.455, 61.281 False
94.113, 129.808, 2.475, 61.443 False
93.993, 129.582, 2.415, 61.539 False
93.870, 129.361, 2.610, 61.570 False
93.830, 129.288, 2.616, 61.662 False
93.732, 129.064, 2.501, 61.691 False
93.708, 128.992, 2.451, 61.781 False
93.642, 128.767, 2.496, 61.813 False
93.623, 128.684, 2.469, 61.945 False
93.568, 128.427, 2.522, 61.975 False
93.551, 128.348, 2.576, 62.066 False
93.475, 128.118, 2.666, 62.095 False
93.446, 128.047, 2.655, 62.192 False
93.367, 127.809, 2.511, 62.226 False
93.347, 127.727, 2.461, 62.320 False
93.305, 127.496, 2.432, 62.350 False
93.291, 127.422, 2.477, 62.574 False
93.211, 127.179, 2.553, 62.604 False
93.180, 127.108, 2.553, 62.718 False
93.101, 126.868, 2.496, 62.748 False
93.085, 126.796, 2.474, 62.855 False
93.052, 126.552, 2.384, 62.885 False
93.050, 126.478, 2.358, 62.979 False
93.045, 126.245, 2.445, 63.008 False
93.043, 126.173, 2.499, 63.099 False
93.010, 125.941, 2.577, 63.130 False
92.990, 125.864, 2.561, 63.222 False
92.920, 125.643, 2.484, 63.255 False
92.897, 125.564, 2.486, 63.349 False
92.857, 125.334, 2.466, 63.383 False
92.848, 125.251, 2.465, 63.471 False
92.807, 125.034, 2.512, 63.498 False
92.788, 124.968, 2.509, 63.718 False
92.699, 124.736, 2.423, 63.748 False
92.669, 124.668, 2.448, 63.856 False
92.599, 124.428, 2.496, 63.881 False
92.588, 124.367, 2.489, 63.979 False
92.567, 124.127, 2.391, 64.010 False
92.568, 124.051, 2.369, 64.103 False
92.574, 123.822, 2.427, 64.134 False
92.576, 123.744, 2.479, 64.234 False
92.573, 123.492, 2.524, 64.267 False
92.574, 123.407, 2.511, 64.363 False
92.579, 123.165, 2.499, 64.397 False
92.584, 123.079, 2.491, 64.492 False
92.597, 122.838, 2.526, 64.523 False
92.599, 122.759, 2.546, 64.617 False
92.578, 122.522, 2.514, 64.647 False
92.564, 122.446, 2.490, 64.864 False
92.516, 122.197, 2.505, 64.898 False
92.501, 122.113, 2.529, 65.012 False
92.487, 121.860, 2.513, 65.044 False
92.490, 121.778, 2.494, 65.129 False
92.516, 121.569, 2.424, 65.157 False
92.530, 121.501, 2.448, 65.242 False
92.552, 121.288, 2.582, 65.270 False
92.552, 121.216, 2.590, 65.364 False
92.530, 120.977, 2.523, 65.396 False
92.515, 120.898, 2.491, 65.488 False
92.466, 120.671, 2.500, 65.518 False
92.451, 120.598, 2.531, 65.611 False
92.432, 120.360, 2.540, 65.644 False
92.433, 120.277, 2.520, 65.737 False
92.449, 120.042, 2.506, 65.769 False
92.457, 119.961, 2.506, 65.999 False
92.481, 119.707, 2.543, 66.035 False
92.485, 119.618, 2.567, 66.147 False
92.474, 119.365, 2.520, 66.181 False
92.463, 119.282, 2.491, 66.269 False
92.428, 119.064, 2.504, 66.300 False
92.418, 118.986, 2.528, 66.389 False
92.413, 118.762, 2.513, 66.421 False
92.418, 118.681, 2.493, 66.507 False
92.452, 118.465, 2.412, 66.537 False
92.467, 118.392, 2.417, 66.629 False
92.497, 118.163, 2.547, 66.660 False
92.497, 118.082, 2.555, 66.758 False
92.475, 117.835, 2.483, 66.791 False
92.465, 117.754, 2.498, 66.887 False
92.436, 117.512, 2.529, 66.920 False
92.424, 117.428, 2.523, 67.149 False
92.387, 117.177, 2.518, 67.187 False
92.376, 117.082, 2.531, 67.304 False
92.379, 116.830, 2.487, 67.336 False
92.387, 116.751, 2.473, 67.437 False
92.412, 116.500, 2.514, 67.470 False
92.418, 116.416, 2.537, 67.557 False
92.411, 116.197, 2.507, 67.589 False
92.401, 116.118, 2.484, 67.717 False
92.361, 115.871, 2.494, 67.751 False
92.349, 115.785, 2.520, 67.840 False
92.344, 115.561, 2.509, 67.870 False
92.348, 115.487, 2.491, 67.957 False
92.381, 115.273, 2.420, 67.986 False
92.396, 115.202, 2.421, 68.083 False
92.428, 114.959, 2.550, 68.114 False
92.429, 114.878, 2.559, 68.337 False
92.410, 114.626, 2.488, 68.368 False
92.400, 114.548, 2.489, 68.488 False
92.370, 114.297, 2.524, 68.523 False
92.363, 114.209, 2.537, 68.622 False
92.371, 113.960, 2.485, 68.654 False
92.380, 113.881, 2.470, 68.751 False
92.409, 113.639, 2.504, 68.784 False
92.416, 113.555, 2.525, 68.878 False
92.413, 113.319, 2.499, 68.910 False
92.405, 113.239, 2.478, 68.998 False
92.375, 113.020, 2.488, 69.030 False
92.365, 112.941, 2.515, 69.119 False
92.364, 112.717, 2.513, 69.146 False
92.369, 112.649, 2.498, 69.254 False
92.411, 112.405, 2.410, 69.280 False
92.427, 112.343, 2.413, 69.506 False
92.464, 112.095, 2.533, 69.536 False
92.465, 112.019, 2.537, 69.654 False
92.447, 111.768, 2.462, 69.687 False
92.437, 111.687, 2.478, 69.816 False
92.413, 111.435, 2.525, 69.854 False
92.401, 111.340, 2.520, 69.998 False
92.368, 111.090, 2.514, 70.033 False
92.359, 111.002, 2.527, 70.140 False
92.364, 110.750, 2.491, 70.173 False
92.373, 110.667, 2.476, 70.271 False
92.401, 110.423, 2.515, 70.307 False
92.410, 110.331, 2.539, 70.396 False
92.405, 110.105, 2.514, 70.427 False
92.397, 110.027, 2.492, 70.655 False
92.360, 109.779, 2.491, 70.689 False
92.349, 109.694, 2.518, 70.778 False
92.345, 109.469, 2.515, 70.807 False
92.350, 109.397, 2.499, 70.897 False
92.385, 109.176, 2.424, 70.924 False
92.401, 109.111, 2.420, 71.021 False
92.436, 108.870, 2.545, 71.052 False
92.438, 108.791, 2.556, 71.149 False
92.424, 108.545, 2.496, 71.181 False
92.415, 108.465, 2.501, 71.285 False
92.388, 108.213, 2.524, 71.319 False
92.376, 108.127, 2.517, 71.419 False
92.341, 107.877, 2.527, 71.456 False
92.331, 107.783, 2.541, 71.558 False
92.336, 107.531, 2.494, 71.590 False
92.344, 107.450, 2.475, 71.840 False
92.373, 107.201, 2.507, 71.875 False
92.382, 107.112, 2.531, 71.968 False
92.375, 106.876, 2.498, 71.999 False
92.365, 106.799, 2.475, 72.085 False
92.321, 106.592, 2.403, 72.112 False
92.304, 106.528, 2.428, 72.200 False
92.267, 106.308, 2.545, 72.227 False
92.263, 106.238, 2.552, 72.317 False
92.268, 106.010, 2.493, 72.347 False
92.276, 105.935, 2.467, 72.441 False
92.311, 105.703, 2.474, 72.471 False
92.322, 105.629, 2.509, 72.565 False
92.349, 105.391, 2.546, 72.598 False
92.355, 105.308, 2.552, 72.691 False
92.348, 105.074, 2.494, 72.725 False
92.339, 104.991, 2.475, 72.821 False
92.310, 104.751, 2.505, 72.996 False
92.303, 104.498, 2.531, 73.094 False
92.331, 104.253, 2.463, 73.126 False
92.343, 104.174, 2.485, 73.215 False
92.351, 103.950, 2.514, 73.246 False
92.347, 103.872, 2.501, 73.334 False
92.317, 103.657, 2.427, 73.360 False
92.304, 103.593, 2.433, 73.445 False
92.281, 103.381, 2.513, 73.472 False
92.280, 103.312, 2.516, 73.557 False
92.295, 103.099, 2.462, 73.586 False
92.306, 103.028, 2.442, 73.682 False
92.347, 102.792, 2.476, 73.711 False
92.359, 102.720, 2.508, 73.806 False
92.369, 102.479, 2.518, 73.834 False
92.365, 102.408, 2.502, 73.933 False
92.340, 102.162, 2.496, 73.966 False
92.330, 102.080, 2.499, 74.222 False
92.298, 101.828, 2.532, 74.259 False
92.289, 101.734, 2.548, 74.381 False
92.296, 101.481, 2.498, 74.415 False
92.305, 101.397, 2.478, 74.545 False
92.337, 101.147, 2.513, 74.583 False
92.346, 101.052, 2.538, 74.678 False
92.342, 100.812, 2.509, 74.709 False
92.334, 100.734, 2.487, 74.794 False
92.294, 100.526, 2.416, 74.822 False
92.277, 100.459, 2.438, 74.910 False
92.243, 100.239, 2.551, 74.937 False
92.240, 100.169, 2.557, 75.030 False
92.249, 99.933, 2.496, 75.061 False
92.258, 99.856, 2.469, 75.154 False
92.296, 99.627, 2.482, 75.184 False
92.307, 99.552, 2.517, 75.410 False
92.313, 99.298, 2.542, 75.440 False
92.307, 99.223, 2.526, 75.534 False
92.270, 98.991, 2.447, 75.563 False
92.256, 98.921, 2.475, 75.660 False
92.241, 98.678, 2.527, 75.690 False
92.244, 98.602, 2.514, 75.779 False
92.272, 98.383, 2.420, 75.808 False
92.287, 98.315, 2.389, 75.898 False
92.339, 98.099, 2.439, 75.925 False
92.355, 98.032, 2.483, 76.015 False
92.382, 97.806, 2.539, 76.043 False
92.384, 97.736, 2.528, 76.132 False
92.370, 97.517, 2.435, 76.160 False
92.360, 97.449, 2.404, 76.244 False
92.312, 97.253, 2.338, 76.270 False
92.295, 97.191, 2.384, 76.356 False
92.259, 96.977, 2.544, 76.383 False
92.255, 96.908, 2.556, 76.611 False
92.265, 96.655, 2.503, 76.646 False
92.277, 96.568, 2.474, 76.733 False
92.328, 96.358, 2.387, 76.759 False
92.348, 96.296, 2.397, 76.842 False
92.399, 96.091, 2.565, 76.867 False
92.408, 96.026, 2.594, 76.952 False
92.418, 95.807, 2.583, 76.993 False
92.413, 95.702, 2.551, 77.115 False
92.374, 95.453, 2.437, 77.142 False
92.357, 95.389, 2.401, 77.222 False
92.286, 95.206, 2.280, 77.248 False
92.260, 95.148, 2.316, 77.330 False
92.188, 94.951, 2.561, 77.368 False
92.165, 94.854, 2.627, 77.452 False
92.138, 94.634, 2.602, 77.477 False
92.136, 94.569, 2.576, 77.555 False
92.145, 94.372, 2.486, 77.578 False
92.152, 94.314, 2.459, 77.790 False
92.210, 94.076, 2.315, 77.816 False
92.232, 94.017, 2.270, 77.898 False
92.298, 93.825, 2.473, 77.921 False
92.313, 93.767, 2.540, 78.006 False
92.347, 93.545, 2.653, 78.032 False
92.350, 93.477, 2.647, 78.116 False
92.343, 93.258, 2.544, 78.139 False
92.336, 93.199, 2.510, 78.217 False
92.297, 93.008, 2.402, 78.240 False
92.281, 92.954, 2.373, 78.318 False
92.211, 92.780, 2.259, 78.341 False
92.187, 92.730, 2.284, 78.419 False
92.114, 92.546, 2.529, 78.441 False
92.098, 92.491, 2.582, 78.518 False
92.061, 92.289, 2.640, 78.541 False
92.055, 92.230, 2.628, 78.617 False
92.054, 92.034, 2.530, 78.640 False
92.056, 91.976, 2.530, 78.713 False
92.045, 91.790, 2.552, 78.735 False
92.037, 91.733, 2.547, 78.937 False
91.981, 91.488, 2.472, 78.958 False
91.965, 91.437, 2.452, 79.022 False
91.905, 91.290, 2.381, 79.042 False
91.884, 91.246, 2.358, 79.108 False
91.801, 91.109, 2.267, 79.128 False
91.773, 91.069, 2.237, 79.193 False
91.671, 90.953, 2.139, 79.214 False
91.634, 90.917, 2.131, 79.277 False
91.518, 90.817, 2.165, 79.299 False
91.476, 90.783, 2.209, 79.364 False
91.345, 90.678, 2.373, 79.385 False
91.301, 90.643, 2.442, 79.452 False
91.165, 90.520, 2.662, 79.476 False
91.118, 90.473, 2.717, 79.540 False
90.996, 90.338, 2.780, 79.562 False
90.956, 90.290, 2.786, 79.620 False
90.855, 90.164, 2.744, 79.644 False
90.816, 90.112, 2.727, 79.698 False
90.729, 89.993, 2.692, 79.721 False
90.694, 89.941, 2.680, 79.778 False
90.609, 89.816, 2.660, 79.802 False
90.575, 89.763, 2.650, 79.859 False
90.496, 89.635, 2.637, 79.885 False
90.462, 89.576, 2.628, 80.080 False
90.334, 89.347, 2.608, 80.106 False
90.303, 89.288, 2.597, 80.168 False
90.232, 89.145, 2.586, 80.194 False
90.204, 89.085, 2.578, 80.253 False
90.142, 88.946, 2.575, 80.277 False
90.118, 88.887, 2.566, 80.335 False
90.062, 88.749, 2.564, 80.360 False
90.040, 88.689, 2.554, 80.418 False
89.989, 88.547, 2.554, 80.443 False
89.969, 88.487, 2.542, 80.501 False
89.932, 88.343, 2.486, 80.524 False
89.920, 88.287, 2.461, 80.573 False
89.904, 88.165, 2.398, 80.592 False
89.901, 88.118, 2.377, 80.642 False
89.894, 87.993, 2.406, 80.663 False
89.892, 87.941, 2.401, 80.714 False
89.892, 87.811, 2.434, 80.736 False
89.894, 87.755, 2.425, 80.785 False
89.900, 87.630, 2.445, 80.806 False
89.904, 87.575, 2.433, 80.866 False
89.921, 87.423, 2.443, 80.889 False
89.930, 87.365, 2.428, 80.938 False
89.954, 87.242, 2.417, 80.959 False
89.966, 87.190, 2.404, 81.007 False
89.998, 87.070, 2.416, 81.027 False
90.013, 87.021, 2.407, 81.076 False
90.055, 86.901, 2.426, 81.231 False
90.162, 86.664, 2.375, 81.280 False
90.217, 86.547, 2.518, 81.302 False
90.241, 86.493, 2.558, 81.349 False
90.300, 86.380, 2.531, 81.369 False
90.327, 86.332, 2.498, 81.416 False
90.397, 86.231, 2.403, 81.436 False
90.429, 86.190, 2.362, 81.483 False
